Sr No.,Is_Transition,Is_Appraisal_Driven,Utterance,Speaker,Emotion,Dialogue_ID,Utterance_ID,Set,expectation,dataset,Moment_Utterance_ID
13770,1,1,Okay.,Ross,joy,122,17,test,"Ross was expecting that Mona might want to send the holiday card to a small, close group or perhaps just for fun, not to a wider audience as a couple, which implies a level of seriousness in their relationship.",MELD,15.0
13771,1,1,"Oh, I gotta get to work. So call me later?",Mona,neutral,122,18,test,Mona hoped Ross would agree to sending out the holiday card together and be enthusiastic about it.,MELD,16.0
13772,1,1,"Uh sure, sure.",Ross,neutral,122,19,test,Ross expected to continue the conversation about the holiday card or discuss their relationship further after saying 'Okay.',MELD,17.0
13773,0,0,Bye guys.,Mona,neutral,122,20,test,,MELD,
13774,0,0,"I mean, I don’t feel like I even have a girlfriend anymore.",Ross,anger,123,0,test,,MELD,
13775,0,0,You want me to just quit my job so that you can feel like you’ve got a girlfriend?,Rachel,anger,123,1,test,,MELD,
13776,1,1,Is this about Mark?,Ross,neutral,123,2,test,"Ross was expecting Rachel to reassure him about their relationship or to express a willingness to address his feelings of neglect, not for her to interpret his statement as a request to quit her job.",MELD,0.0
13777,1,1,Oh my God.,Rachel,surprise,123,3,test,"Rachel was expecting Ross to be concerned about her job or their relationship, not suspect a connection to Mark.",MELD,1.0
13778,0,0,"Okay, it’s not, it’s not.",Ross,neutral,123,4,test,,MELD,
13779,1,1,"Oh my God. I cannot keep having this same fight with you Ross! Look, urrgh, maybe we should take a break.",Rachel,sadness,123,5,test,Rachel was expecting Ross to understand her frustration and not bring up the same argument again about Mark and her job.,MELD,3.0
13780,0,0,"Fine, you’re right.",Ross,neutral,123,6,test,,MELD,
13781,0,0,"Let’s ah, let’s take a break,  let’s cool off, okay, let’s get some frozen yoghurt, or something..",Ross,neutral,123,7,test,,MELD,
13782,0,0,No. A break from us.,Rachel,sadness,123,8,test,,MELD,
13783,0,0,"Bing! We’re all set for tonight, 8 o’clock.",Doug,joy,124,0,test,,MELD,
13784,0,0,"Oh uh, as it turns out, we can’t do it. Monica has to work.",Chandler,joy,124,1,test,,MELD,
13785,1,1,"Oh, my ex-wife didn’t work, unless you call turning into her mother work. Fine. Tomorrow night then.",Doug,neutral,124,2,test,Doug expected that Chandler would confirm their plans for tonight at 8 o'clock without any issues.,MELD,0.0
13786,1,1,Oh uh well tomorrow’s no good for her either.,Chandler,neutral,124,3,test,Chandler was expecting Doug to understand the excuse and possibly drop the invitation without rescheduling.,MELD,1.0
13787,0,0,Oh? Why not?,Doug,neutral,124,4,test,,MELD,
13788,0,0,It’s the semi-finals…of her…botchy ball tournament.,Chandler,neutral,124,5,test,,MELD,
13789,1,1,"What’s going on Bing? Does uh, your wife have a problem with me or something?",Doug,anger,124,6,test,"Doug expected Chandler to provide a legitimate and reasonable explanation for Monica's unavailability, not an implausible or humorous excuse.",MELD,4.0
13790,1,1,Well now-now you’re just talking crazy.,Chandler,joy,124,7,test,Chandler expected Doug to accept the excuse about Monica's botchy ball tournament without suspicion or further questioning.,MELD,5.0
13791,1,1,So why can’t the three of us go out together?,Doug,neutral,124,8,test,"Doug was expecting Chandler to clarify that Monica does not have an issue with him, and to provide a reason why they couldn't all meet together.",MELD,6.0
13792,1,1,Because uh…we-we…we split up. Monica and I split up. Hold me.,Chandler,sadness,124,9,test,"Chandler hoped that by saying 'Well now-now you’re just talking crazy,' Doug would dismiss the idea that Monica had a problem with him and drop the subject.",MELD,7.0
13793,1,1,"Good God Bing I…well I can’t say I’m altogether surprised, I saw the way she looked at you, and there was no love there.",Doug,sadness,124,10,test,"Doug expected that if Chandler and Monica were not having issues, they could all three go out together, indicating he was testing the waters to see if there was a problem with their relationship.",MELD,8.0
13794,1,0,"And the way she looked at me, pure lust.",Doug,joy,124,11,test,,MELD,
13795,1,1,Y’know what would really help me through this tough time is choking something. Can I choke ya?,Chandler,anger,124,12,test,"Chandler was likely expecting Doug to express sympathy or concern after he mentioned the split with Monica, instead of Doug attributing Monica's supposed lack of love to her interest in Doug.",MELD,9.0
13796,1,1,"Bing my boy, we’re gonna get you over this.",Doug,neutral,124,13,test,"Doug expected Chandler to agree or acknowledge the idea that Monica looked at Doug with lust, possibly leading to Doug feeling validated or flattered.",MELD,11.0
13797,1,0,"Now here’s the plan, grab your coat, we’re going to a strip club.",Doug,joy,124,14,test,,MELD,
13798,0,0,"Oh no-no-no, Monica would freak.  But to hell with that bitch.",Chandler,anger,124,15,test,,MELD,
13799,0,0,Did he call?,Joanna,neutral,125,0,test,,MELD,
13800,0,0,No. Sorry.,Rachel,sadness,125,1,test,,MELD,
13801,1,1,Why?! Why?! He said he’d call. Why hasn’t he called?,Joanna,sadness,125,2,test,Joanna expected that he would have called.,MELD,0.0
13802,0,0,"Maybe he’s intimated by really smart, strong, successful women.",Sophie,neutral,125,3,test,,MELD,
13803,1,1,"Sophie, would you please climb out of my butt. Why hasn’t he called, Rachel? Why?",Joanna,anger,125,4,test,"Joanna hoped the person would call as promised, indicating interest or commitment.",MELD,2.0
13804,1,1,"Okay, okay. Umm, well ah, maybe he, maybe he feels awkward because you are my boss.",Rachel,neutral,125,5,test,"Rachel expected Joanna to consider the possibility that the man might feel awkward due to the boss-employee dynamic, which could explain why he hasn't called.",MELD,1.0
13805,1,1,Awkward? Why should he feel awkward?,Joanna,surprise,125,6,test,"Joanna expected Rachel to provide a straightforward or plausible explanation as to why he hasn't called, potentially one that would make Joanna feel better or more assured about the situation.",MELD,4.0
13806,0,0,Y’know I don’t understand why they didn’t cry. It was a beautiful speech.,Ross,sadness,126,0,test,,MELD,
13807,0,0,"Oh, come on.",Monica,disgust,126,1,test,,MELD,
13808,0,0,Hey!,Ross,sadness,126,2,test,,MELD,
13809,1,0,"All that stuff you said about true love, you were right, I mean, we did learn a lot from Mom and Dad!",Ross,joy,126,3,test,,MELD,
13810,1,0,And that picture of Chi-Chi with her mischievous grin.,Ross,neutral,126,4,test,,MELD,
13811,0,0,And what you said about Nana.,Ross,neutral,126,5,test,,MELD,
13812,1,0,"Ohh, yeah she really would’ve wanted to be there.",Ross,sadness,126,6,test,,MELD,
13813,1,0,And you know what?,Ross,neutral,126,7,test,,MELD,
13814,0,0,I think she was.,Ross,neutral,126,8,test,,MELD,
13815,1,1,"Oh good God, Ross! How the hell do you do it?",Monica,surprise,126,9,test,Monica was expecting Ross to say something more skeptical or humorous rather than sentimental or sincere.,MELD,1.0
13816,0,0,I can’t find garbage bags!,Monica,anger,127,0,test,,MELD,
13817,0,0,"Oh, I think I saw some in here.",Rachel,neutral,127,1,test,,MELD,
13818,1,1,What is it?!,Monica,surprise,127,2,test,Monica hoped Rachel would confirm the presence of garbage bags.,MELD,0.0
13819,1,1,"I don’t know! But maybe if we keep that drawer shut, it’ll die.",Rachel,disgust,127,3,test,"Rachel expected to find garbage bags in the drawer after saying 'Oh, I think I saw some in here.'",MELD,1.0
13820,1,1,I can’t believe we’re living here!,Monica,sadness,127,4,test,"Monica was expecting a harmless or ordinary item in the drawer, not something potentially unpleasant or alive.",MELD,2.0
13821,0,0,You still haven’t told Rachel you weren’t really  proposing?,Chandler,surprise,128,0,test,,MELD,
13822,0,0,"No! She had the ring on, she seemed so excited, and then she  took her breast out.",Joey,anger,128,1,test,,MELD,
13823,0,0,"Joey, you have to tell her what’s going on! And what did it  look like?!",Chandler,surprise,128,2,test,,MELD,
13824,0,0,I didn’t look at it. Stupid baby’s head was blocking most of  it.,Joey,anger,128,3,test,,MELD,
13825,1,1,Go and tell Rachel right now before Ross finds out.,Chandler,sadness,128,4,test,"Chandler hoped Joey had seen the ring clearly and described it to him, expecting Joey to provide details about the ring when he asked 'What did it look like?'.",MELD,2.0
13826,1,1,"Look, it’s not that easy. She said she wanted to marry me. I  don’t want to hurt her.",Joey,sadness,128,5,test,"Joey hoped to avoid dealing with the awkwardness and potential hurt feelings by not addressing the situation directly, as he expected it would be difficult and emotionally complicated to tell Rachel the truth.",MELD,3.0
13827,1,1,"Okay, look, just do it gently.",Chandler,neutral,128,6,test,Chandler expected Joey to go and tell Rachel the truth about the proposal situation immediately.,MELD,4.0
13828,1,1,You’re right.,Joey,neutral,128,7,test,"Joey was expecting that conveying the truth to Rachel about not actually proposing would be a delicate situation, and he wanted to avoid causing her emotional pain.",MELD,5.0
13829,0,0,You’re right.,Joey,neutral,128,8,test,,MELD,
13830,0,0,I-I’ll go tell her now before Ross  finds out and I’ll be gentle.,Joey,neutral,128,9,test,,MELD,
13831,0,0,I can do that.,Joey,neutral,128,10,test,,MELD,
13832,0,0,I am a gentle person.,Joey,neutral,128,11,test,,MELD,
13833,0,0,"Oh, by the  way.",Joey,neutral,128,12,test,,MELD,
13834,0,0,Two people screwing in there  if you want to check that out.,Joey,neutral,128,13,test,,MELD,
13835,0,0,"Okay, umm, it's this tragic love story between Cathy and Heathcliff and umm, it takes place on like these really creepy mores in England.",Phoebe,sadness,129,0,test,,MELD,
13836,1,0,Which,Phoebe,neutral,129,1,test,,MELD,
13837,0,0,"How would you characterize the theme of this book, uh let's see here , Rachel Green?",The Teacher,neutral,129,2,test,,MELD,
13838,0,0,"Umm, well I would have to say that it's a, it's tragic love story.",Rachel,neutral,129,3,test,,MELD,
13839,0,0,"Well, that's sort of a given, but yes. Anyone else?",The Teacher,neutral,129,4,test,,MELD,
13840,1,1,"Oh-oh-oh, symbolism! And uh, the-the uh, wildness of the mores, which",Rachel,joy,129,5,test,Rachel expected her answer to be acknowledged as a valid contribution and to be sufficient for the teacher's question.,MELD,3.0
13841,1,1,Excellent! What Rachel has shrewdly observed here,The Teacher,joy,129,6,test,"The Teacher expected a more in-depth analysis or different perspective on the book's theme beyond the obvious tragic love story, which is why they were pleased with Rachel's mention of symbolism and the wildness of the mores.",MELD,4.0
13842,1,1,You completely stole my answer!,Phoebe,anger,129,7,test,"Phoebe expected to be acknowledged for her observation about symbolism and the wildness of the mores, as she was about to make the same point before Rachel did.",MELD,1.0
13843,1,1,"Well, honey that was pretty obvious.",Rachel,sadness,129,8,test,"Rachel was expecting Phoebe to acknowledge that the observation was obvious and not unique, hence not something Phoebe could claim ownership of.",MELD,5.0
13844,0,0,Well how would you know?! You didn't even read it!,Phoebe,anger,129,9,test,,MELD,
13845,1,1,What do you think? You in the blue shirt.,The Teacher,neutral,129,10,test,The Teacher expected Phoebe to defend her own knowledge of the book or provide a unique insight after challenging Rachel's claim.,MELD,6.0
13846,1,1,"I think that uh, yours is a question with many answers.",Phoebe,neutral,129,11,test,Phoebe expected the teacher to acknowledge her frustration at Rachel for stealing her answer or to challenge Rachel's understanding of the book since she hadn't read it.,MELD,9.0
13847,0,0,Would ya care to venture one?,The Teacher,neutral,129,12,test,,MELD,
13848,0,0,Would,Phoebe,neutral,129,13,test,,MELD,
13849,1,1,Are you just repeating what I'm saying?,The Teacher,anger,129,14,test,The Teacher was expecting Phoebe to provide her own specific answer or opinion about the theme of the book.,MELD,12.0
13850,1,0,"All right, let's move on.",The Teacher,neutral,129,15,test,,MELD,
13851,0,0,Okay then.,Phoebe,neutral,129,16,test,,MELD,
13852,0,0,"All right, okay, this is great, uh, Chandler, you get behind the desk.",Joey,neutral,130,0,test,,MELD,
13853,0,0,"And-and when she comes in hopefully, she won’t recognise you because, well, why would she?",Joey,neutral,130,1,test,,MELD,
13854,0,0,"Uh, okay, and then you buzz Ross and I.",Joey,neutral,130,2,test,,MELD,
13855,0,0,"You be Mr. Gonzalez, and I’ll be uh, Mr. Wong.",Joey,neutral,130,3,test,,MELD,
13856,0,0,Diverse.,Ross,neutral,130,4,test,,MELD,
13857,0,0,Did anybody call for security?,The Stripper,neutral,130,5,test,,MELD,
13858,0,0,You be cool.,Chandler,neutral,130,6,test,,MELD,
13859,0,0,"Okay, which one of you guys is Gunther Central-Perk?  Hey, Joey?",The Stripper,neutral,130,7,test,,MELD,
13860,1,1,Where’s my ring? My dead grandmother’s wedding ring? Where is it? Where is it?,Ross,fear,130,8,test,"Ross was expecting the situation to remain calm and under control after Chandler said 'You be cool,' and that the stripper would not cause a disturbance or recognize them.",MELD,4.0
13861,0,0,"Way to be cool, man.",Chandler,neutral,130,9,test,,MELD,
13862,0,0,What’s he talking about?,The Stripper,neutral,130,10,test,,MELD,
13863,1,1,"There was a ring, in a box, on my nightstand, after you left, it was gone!",Joey,anger,130,11,test,Joey was expecting Chandler to remain calm and not draw attention to the situation by acting cool.,MELD,3.0
13864,1,1,"Wait, you guys think I stole some ring?",The Stripper,surprise,130,12,test,The Stripper expected to gain clarity on the situation or misunderstanding after asking 'What’s he talking about?'.,MELD,10.0
13865,1,1,We know you took so just-just save yourself the time and confess!,Ross,anger,130,13,test,Ross expected The Stripper to admit to taking the ring after his accusation.,MELD,8.0
13866,0,0,"Okay, who are you?",The Stripper,surprise,130,14,test,,MELD,
13867,1,0,The Hardy boys?,The Stripper,anger,130,15,test,,MELD,
13868,0,0,"Look, I don’t need to steal some stupid ring, all right?",The Stripper,anger,130,16,test,,MELD,
13869,0,0,"I make $1,600 a week doing what I do; any of you guys make that?",The Stripper,anger,130,17,test,,MELD,
13870,0,0,Marry me.,Chandler,neutral,130,18,test,,MELD,
13871,0,0,Oh my God! Joey!,Monica,surprise,131,0,test,,MELD,
13872,0,0,Hell yeah! I’ll marry you!,Phoebe,joy,131,1,test,,MELD,
13873,1,1,You can’t marry him!,Monica,anger,131,2,test,Monica hoped Phoebe would show concern or surprise about Joey.,MELD,0.0
13874,1,1,"Hey lady, your day’s over! It’s my turn!",Phoebe,anger,131,3,test,Phoebe expected that she would be the one to marry Joey without interference from Monica.,MELD,1.0
13875,1,1,Phoebe!,Monica,surprise,131,4,test,Monica expected Phoebe to understand or agree with her objection to marrying Joey.,MELD,2.0
13876,0,0,Why?! Why can’t she marry me?!,Joey,surprise,131,5,test,,MELD,
13877,0,0,I can and I will!,Phoebe,anger,131,6,test,,MELD,
13878,1,1,She’s not pregnant. It’s Rachel. Rachel’s the one who’s pregnant.,Monica,neutral,131,7,test,Monica expected that Phoebe understood the situation and would not actually want to marry Joey.,MELD,4.0
13879,0,0,Oh my God.,Joey,surprise,131,8,test,,MELD,
13880,0,0,Hey!,Phoebe,anger,131,9,test,,MELD,
13881,1,1,Phoebe I think he would notice if you didn’t have a baby in nine months!,Monica,anger,131,10,test,Monica expected Phoebe to understand that she cannot pretend to be pregnant and marry Joey because Joey would realize Phoebe is not pregnant in nine months.,MELD,7.0
13882,1,1,It’s Joey!,Phoebe,surprise,131,11,test,Phoebe expected Monica to understand that Joey might not notice or care about the discrepancy because of his personality.,MELD,9.0
13883,0,0,Now I can’t believe it! What? Rachel’s pregnant?  Who’s the father?,Joey,surprise,131,12,test,,MELD,
13884,1,1,We don’t know.,Phoebe,neutral,131,13,test,"Phoebe expected Joey to be surprised or confused about her joke, but not to question who the father was.",MELD,11.0
13885,1,1,Ohh… I wonder if that dude.,Joey,neutral,131,14,test,Joey was expecting Phoebe to know or reveal the identity of the father of Rachel's baby.,MELD,12.0
13886,1,1,There’s a dude?,Monica,surprise,131,15,test,"Monica was expecting Joey to have no knowledge of a specific person involved, as they were unsure of the father's identity.",MELD,10.0
13887,0,0,Yeah.,Joey,neutral,131,16,test,,MELD,
13888,1,1,Who? Who is it?,Phoebe,surprise,131,17,test,Phoebe was expecting Joey to reveal the identity of the 'dude' he mentioned.,MELD,13.0
13889,1,1,"About a month ago this guy spent the night with Rachel, I didn’t see who it was but",Joey,disgust,131,18,test,Joey expected Phoebe to know who the guy was that spent the night with Rachel.,MELD,16.0
13890,1,1,Was that story over?,Phoebe,neutral,131,19,test,Phoebe was expecting Joey to reveal the identity of the guy who spent the night with Rachel.,MELD,17.0
13891,1,1,The guy left this.,Joey,neutral,131,20,test,"Joey was expecting to reveal more information about the guy who spent the night with Rachel, possibly providing a clue about the father's identity, by showing what the guy left behind.",MELD,18.0
13892,1,1,Oh my God! I know who the father is,Phoebe,surprise,131,21,test,"Phoebe was expecting Joey to provide more information about the guy who spent the night with Rachel, possibly leading to a clue about the father's identity.",MELD,19.0
13893,1,1,People have got to finish their stories!,Monica,anger,131,22,test,"Monica expected to hear the conclusion or additional details of Joey's story about the guy who left an item, potentially revealing the father's identity.",MELD,15.0
13894,0,0,"I see. Y’know umm, Phoebe makes sock bunnies.",Chandler,neutral,132,0,test,,MELD,
13895,0,0,No!,Monica,surprise,132,1,test,,MELD,
13896,1,0,"No, she doesn’t.",Monica,neutral,132,2,test,,MELD,
13897,0,0,"Uh Phoebe, what she makes—that’s uh—they’re sock rabbits.",Monica,neutral,132,3,test,,MELD,
13898,1,0,They are completely different—Okay!,Monica,anger,132,4,test,,MELD,
13899,1,0,Okay!,Monica,surprise,132,5,test,,MELD,
13900,0,0,Okay!,Monica,surprise,132,6,test,,MELD,
13901,1,0,I didn’t make it!,Monica,sadness,132,7,test,,MELD,
13902,0,0,I’m sorry!,Monica,sadness,132,8,test,,MELD,
13903,1,0,I totally forgot about tonight and the fact that we’re supposed to,Monica,neutral,132,9,test,,MELD,
13904,0,0,"Oh, it’s okay. I don’t",Chandler,neutral,132,10,test,,MELD,
13905,1,1,"No-no, it’s not okay!",Monica,sadness,132,11,test,Monica expected Chandler to be upset or disappointed about her forgetting their plans.,MELD,9.0
13906,0,0,It’s not!,Monica,sadness,132,12,test,,MELD,
13907,0,0,I mean you were just… You’re so incredible!,Monica,sadness,132,13,test,,MELD,
13908,0,0,You went through all this time and effort to make this tape for me!,Monica,sadness,132,14,test,,MELD,
13909,1,0,"Y’know I’m just gonna—I, I am gonna make this up to you!",Monica,joy,132,15,test,,MELD,
13910,1,0,I will!,Monica,sadness,132,16,test,,MELD,
13911,1,0,I-I am going to,Monica,neutral,132,17,test,,MELD,
13912,0,0,"Well, I did put a lot of thought in the tape.",Chandler,neutral,132,18,test,,MELD,
13913,0,0,"No.  And then I called him, and he wasn’t there.",Rachel,neutral,133,0,test,,MELD,
13914,0,0,"Well, then he’s, he’s probably just, out.",Mark,neutral,133,1,test,,MELD,
13915,0,0,"Oh, thank you that’s very helpful, I’m glad you came over.",Rachel,neutral,133,2,test,,MELD,
13916,0,0,Hello.,Rachel,neutral,133,3,test,,MELD,
13917,0,0,Hi! It’s me.,Ross,sadness,133,4,test,,MELD,
13918,1,1,"Hi! Oh, I’m so glad you called.",Rachel,joy,133,5,test,Rachel hoped it was Ross calling after she said 'Hello.',MELD,3.0
13919,0,0,"Really? I’ve been thinking, this is crazy, I mean don’t, don’t you think we can work on this?",Ross,sadness,133,6,test,,MELD,
13920,0,0,"Hey, what do you want to drink?",Mark,neutral,133,7,test,,MELD,
13921,1,1,Who’s that?,Ross,surprise,133,8,test,Ross expected Rachel to be alone and focused on their conversation about working on their relationship.,MELD,6.0
13922,1,1,Nobody.,Rachel,neutral,133,9,test,Rachel was expecting Ross not to inquire about Mark's presence or to be unconcerned about it.,MELD,5.0
13923,0,0,Is it okay if I finish the apple juice?,Mark,neutral,133,10,test,,MELD,
13924,1,1,Is that Mark?,Ross,neutral,133,11,test,Ross expected that nobody was with Rachel when she said 'Nobody.',MELD,8.0
13925,0,0,"Umm, honey, look he just came over to....",Rachel,neutral,133,12,test,,MELD,
13926,1,1,Yeah! Got it!,Ross,anger,133,13,test,"Ross was expecting Rachel to confirm that Mark was not there, or to provide an explanation that would ease his suspicions about Mark's presence.",MELD,11.0
13927,0,0,"Hey, dinosaur guy, look at you, so sad. Come dance.",Chloe,neutral,133,14,test,,MELD,
13928,1,1,"Ah, that’s okay, thanks.",Ross,sadness,133,15,test,"Ross expected Rachel to be alone and focused on their conversation, without any interruptions or presence of Mark.",MELD,13.0
13929,0,0,"Hey, you don’t have to smile. You just have to dance.",Chloe,neutral,133,16,test,,MELD,
13930,0,0,"Look, I don’t feel like dancing, I feel like having a drink. Okay?",Ross,sadness,133,17,test,,MELD,
13931,0,0,"Oh, okay.  Hey, two beers.",Chloe,neutral,133,18,test,,MELD,
13932,0,0,You wanna go in the bedroom? It’s a little more comfortable.,Rachel,neutral,134,0,test,,MELD,
13933,0,0,Sure.,Tag,neutral,134,1,test,,MELD,
13934,1,1,"Okay.  Oh wait! Umm, did you send those contracts to Milan?",Rachel,surprise,134,2,test,"Rachel hoped to move to the bedroom with Tag for a more comfortable setting, possibly for a private conversation or activity, but then remembered to ask about the contracts.",MELD,0.0
13935,1,1,If this is your idea of sexy talk?,Tag,surprise,134,3,test,"Tag was expecting a romantic or intimate interaction after agreeing to go to the bedroom with Rachel, rather than discussing work-related topics.",MELD,1.0
13936,1,1,"No seriously, y’know the contracts I gave you, did you overnight them?",Rachel,fear,134,4,test,Rachel expected Tag to confirm that he had sent the contracts to Milan.,MELD,2.0
13937,1,1,What contracts?,Tag,neutral,134,5,test,"Tag was expecting Rachel to continue talking about something romantic or intimate, rather than bringing up work-related topics like the contracts.",MELD,3.0
13938,1,1,Okay please tell me that this is just one of your jokes that you do that I don’t get.,Rachel,joy,134,6,test,Rachel expected that Tag had sent the contracts to Milan and was joking about not knowing what they were.,MELD,4.0
13939,0,0,Like what?,Tag,neutral,134,7,test,,MELD,
13940,1,1,"Y’know, like the thing when you put the phone in your pants?",Rachel,disgust,134,8,test,Rachel hoped that Tag was joking about not knowing about the contracts.,MELD,6.0
13941,1,0,Tag!,Rachel,anger,134,9,test,,MELD,
13942,0,0,I’m serious!,Rachel,anger,134,10,test,,MELD,
13943,0,0,This isn’t funny!,Rachel,anger,134,11,test,,MELD,
13944,0,0,Those contracts absolutely had to go out today!,Rachel,anger,134,12,test,,MELD,
13945,1,1,"Rach, I’m sorry, but you didn’t give me any contracts!",Tag,surprise,134,13,test,Tag expected Rachel to reveal that she was joking about the seriousness of the contract situation.,MELD,7.0
13946,0,0,Yes I did! And I put a little,Rachel,anger,134,14,test,,MELD,
13947,1,1,"I’m telling you, you never gave them to me.",Tag,neutral,134,15,test,Tag expected Rachel to realize or admit that she might not have given him the contracts.,MELD,13.0
13948,0,0,"Y’know what Tag, if we went down to the office you would see those contracts sitting on your desk.",Rachel,anger,134,16,test,,MELD,
13949,1,1,"No, I would see you looking embarrassed because they are",Tag,anger,134,17,test,Tag expected Rachel to realize she had not given him the contracts and acknowledge the mistake.,MELD,15.0
13950,1,1,Or maybe you would see me looking embarrassed because you are talking on the phone with your crotch!,Rachel,disgust,134,18,test,Rachel expected Tag to realize that the contracts were indeed on his desk and acknowledge that he was wrong.,MELD,16.0
13951,1,1,You wanna go down to the office right now?,Tag,neutral,134,19,test,"Tag expected Rachel to realize she was mistaken about the contracts being on his desk, thus leading to her feeling embarrassed.",MELD,17.0
13952,1,1,"No! Come on its late, we’re not gonna go down to the office.",Rachel,anger,134,20,test,"Rachel hoped Tag would realize his mistake and admit that the contracts were indeed on his desk, without needing to go to the office.",MELD,18.0
13953,0,0,Okay I understand.  I wouldn’t want to be proved wrong either.,Tag,neutral,134,21,test,,MELD,
13954,1,1,Okay get your coat!  Oh! When did you unhook this?  Nice work!,Rachel,joy,134,22,test,"Rachel expected Tag to agree that it was too late to go to the office and drop the subject, but she was also expecting him to insist on going to the office to prove his point.",MELD,20.0
13955,0,0,"Pheebs, how’s it going?",Monica,neutral,135,0,test,,MELD,
13956,0,0,I’m doing okay. I think it’s going well. Do you think they’re having fun? Am I talking to fast?,Phoebe,neutral,135,1,test,,MELD,
13957,1,1,"Nope, sound like me. Pheebs, it’s going great. Look at Chandler with little baby girl Chandler.",Monica,joy,135,2,test,Monica hoped Phoebe would feel positive and confident about how the event was going.,MELD,0.0
13958,0,0,"Little baby girl Chandler, where I have heard that before?",Chandler,neutral,135,3,test,,MELD,
13959,0,0,"Oh right, Coach Ruben.",Chandler,neutral,135,4,test,,MELD,
13960,0,0,Do you know what Pheebs?,Chandler,neutral,135,5,test,,MELD,
13961,1,0,"When you’re done over there, we kinda have a situation over here too.",Chandler,fear,135,6,test,,MELD,
13962,0,0,"Na-uh, no, we are all responsible for our own babies.",Phoebe,neutral,135,7,test,,MELD,
13963,1,1,See that’s where I think that you’re wrong. We’ve been playing these babies man for man. we should really be playing a zone defense.,Chandler,neutral,135,8,test,"Chandler was expecting Phoebe to help with the situation involving the babies, suggesting a team effort or shared responsibility.",MELD,6.0
13964,1,1,What do you mean?,Monica,surprise,135,9,test,Monica expected Chandler to agree with the strategy of each person being responsible for their own baby.,MELD,2.0
13965,0,0,"...I'm, I'm okay.",Chandler,neutral,136,0,test,,MELD,
13966,0,0,"That sounds good. I'll call you- or you call me, whatever...",Chandler,neutral,136,1,test,,MELD,
13967,0,0,Okay.,Chandler,neutral,136,2,test,,MELD,
13968,0,0,Bye.,All,neutral,136,3,test,,MELD,
13969,0,0,Whoo-hoo!,Phoebe,joy,136,4,test,,MELD,
13970,0,0,"Yeah, there you go!",Monica,joy,136,5,test,,MELD,
13971,0,0,Second date!,Ross,joy,136,6,test,,MELD,
13972,0,0,...I dunno.,Chandler,neutral,136,7,test,,MELD,
13973,1,0,"Well, she seems very nice and everything, but that whole thing about her coming all the way down here, just to see if I was okay?",Chandler,anger,136,8,test,,MELD,
13974,1,0,"I mean,... how needy is that?",Chandler,disgust,136,9,test,,MELD,
13975,0,0,"Thank you, Happy Holidays.",Phoebe,joy,137,0,test,,MELD,
13976,1,0,"Now, that's trash. Young lady, you can't…  Hey! Stop that young lady, she donated trash!",Phoebe,anger,137,1,test,,MELD,
13977,0,0,Hey!!,Phoebe,anger,137,2,test,,MELD,
13978,1,0,The charity's on fire!,Phoebe,fear,137,3,test,,MELD,
13979,0,0,Help!,Phoebe,fear,137,4,test,,MELD,
13980,1,0,Oh good!,Phoebe,joy,137,5,test,,MELD,
13981,0,0,"Thank you, I need that.",Phoebe,joy,137,6,test,,MELD,
13982,1,0,Whoa!,Phoebe,surprise,137,7,test,,MELD,
13983,0,0,What is that?!,Phoebe,surprise,137,8,test,,MELD,
13984,0,0,It's nine o'clock in the morning!,Phoebe,surprise,137,9,test,,MELD,
13985,0,0,"Yeah, and it really freaked me out! And after a while I even tried to hurt you and it just spurred you on.",Phoebe,sadness,138,0,test,,MELD,
13986,0,0,What?! You’re crazy! There’s nothing sexual about the noises I make!,Monica,surprise,138,1,test,,MELD,
13987,1,1,There’s nothing sexual about this?,Phoebe,anger,138,2,test,Phoebe expected Monica to recognize or admit that the noises could be interpreted as sexual.,MELD,0.0
13988,1,0,Oo God!,Phoebe,sadness,138,3,test,,MELD,
13989,1,0,What are you looking at?!,Phoebe,anger,138,4,test,,MELD,
13990,1,0,I mean hi.,Phoebe,neutral,138,5,test,,MELD,
13991,1,1,"Oh my—This is so embarrassing. Oh my God, I’m never gonna get massaged again!",Monica,fear,138,6,test,Monica expected Phoebe to be shocked or to deny looking instead of casually greeting her.,MELD,1.0
13992,1,1,"No, you can’t let this stop you from getting massages!",Phoebe,sadness,138,7,test,Phoebe hoped to reassure Monica or lighten the mood after Monica's embarrassment by saying 'I mean hi.',MELD,5.0
13993,1,0,"No look, I have, I have lots of clients that make the same noises you do!",Phoebe,neutral,138,8,test,,MELD,
13994,1,1,Really?!,Monica,surprise,138,9,test,"Monica hoped Phoebe would reassure her that her massage noises were normal and not embarrassing, allowing her to feel comfortable getting massages again.",MELD,6.0
13995,0,0,"Well not clients, lovers. But let’s just y’know, try it again. Come back and-and we’ll work through it.",Phoebe,neutral,138,10,test,,MELD,
13996,0,0,Are you sure?,Monica,surprise,138,11,test,,MELD,
13997,0,0,Yes.,Phoebe,neutral,138,12,test,,MELD,
13998,1,1,I guess.,Monica,neutral,138,13,test,"Monica hoped that Phoebe would reassure her with a more convincing or enthusiastic response, alleviating her embarrassment and reluctance about getting another massage.",MELD,11.0
